url,protocol,domain,subdomain,tld,fld,path,havingIP,http,longurl,atinurl,slash,hypen,dots,phishterm,shorten,httpinpath,phishtld,phishing
http://evani.org/link.php?M=6Benign82&N=8&L=3&F=H...,http,evani.org,,org,evani.org,/link.php,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://expressivapresentes.com.br/db/Particuliers.secure.lcl.fr/Credit...,http,expressivapresentes.com.br,,com.br,expressivapresentes.com.br,/db/Particuliers.secure.lcl.fr/Credit...,-1,1,0,-1,-1,-1,-1,1,-1,-1,1,1
http://fabiogoleirooficial.com/fresh/BOA/home/info.php?cmd=login_submi...,http,fabiogoleirooficial.com,,com,fabiogoleirooficial.com,/fresh/BOA/home/info.php,-1,1,0,-1,-1,-1,-1,1,-1,-1,-1,1
http://facebook-home.gq/www/,http,facebook-home.gq,,gq,facebook-home.gq,/www/,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1
http://fairytime.co.za/administrator/templates/d/box/...,http,fairytime.co.za,,co.za,fairytime.co.za,/administrator/templates/d/box/...,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://fanspage.recovery-accounts.cf/facebook-update-creditMalicious.html...,http,fanspage.recovery-accounts.cf,fanspage,cf,recovery-accounts.cf,/facebook-update-creditMalicious.html...,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,1
http://fateleptura.hu/wp-includes/js/jquery/all/login.html...,http,fateleptura.hu,,hu,fateleptura.hu,/wp-includes/js/jquery/all/login.html...,-1,1,0,-1,-1,-1,-1,1,-1,-1,-1,1
http://fenixmza.com.ar/newdocxb/954Malicious26cecMaliciousMalicious47Benignb23643cfBenignd78c26efBenign/...,http,fenixmza.com.ar,,com.ar,fenixmza.com.ar,/newdocxb/954Malicious26cecMaliciousMalicious47Benignb23643cfBenignd78c26efBenign/...,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://fer-maq.com/Scripts,http,fer-maq.com,,com,fer-maq.com,/Scripts,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1
http://ficodocsign.unidaanuea.com/mydex/,http,ficodocsign.unidaanuea.com,ficodocsign,com,unidaanuea.com,/mydex/,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://filmvf.cc/orange-saison-Malicious-vostfr-streaming.html/3...,http,filmvf.cc,,cc,filmvf.cc,/orange-saison-Malicious-vostfr-streaming.html/3...,-1,1,0,-1,-1,-1,-1,-1,-1,-1,1,1
http://fiscontal.com.br/component/content/article/Malicious36-ministerio-do-tr...,http,fiscontal.com.br,,com.br,fiscontal.com.br,/component/content/article/Malicious36-ministerio-do-tr...,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1
http://fivewosz.ga/a/script/mail.htm,http,fivewosz.ga,,ga,fivewosz.ga,/a/script/mail.htm,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
http://flowinglove.com/paypal.php,http,flowinglove.com,,com,flowinglove.com,/paypal.php,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://freemobile-particulier.freemoy3.beget.tech/freemobile/ddd348b56...,http,freemobile-particulier.freemoy3.beget.tech,freemobile-particulier.freemoy3,tech,beget.tech,/freemobile/ddd348b56...,-1,1,0,-1,-1,1,0,-1,-1,-1,-1,1
http://friendsofcarmeljmj.org/document/home,http,friendsofcarmeljmj.org,,org,friendsofcarmeljmj.org,/document/home,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://gargacharyasamaj.com.np/swf/pnc.htm,http,gargacharyasamaj.com.np,,com.np,gargacharyasamaj.com.np,/swf/pnc.htm,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://gcwconsulting.com.cn/js/,http,gcwconsulting.com.cn,,com.cn,gcwconsulting.com.cn,/js/,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://gcwconsulting.com.cn/js/,http,gcwconsulting.com.cn,,com.cn,gcwconsulting.com.cn,/js/,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://gen-tec.co/gentecwiz/,http,gen-tec.co,,co,gen-tec.co,/gentecwiz/,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1
http://genus.citius.com/,http,genus.citius.com,genus,com,citius.com,/,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://ghostshockey.it/ghosts_Benign2/media/d.html,http,ghostshockey.it,,it,ghostshockey.it,/ghosts_Benign2/media/d.html,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://gimnMalicious4.lutsk.ua/ftp/disk-olymp/school-olymp/school-olymp-2BenignMaliciousBenign-2...,http,gimnMalicious4.lutsk.ua,,lutsk.ua,gimnmalicious4.lutsk.ua,/ftp/disk-olymp/school-olymp/school-olymp-2BenignMaliciousBenign-2...,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://girda.org.in/wp-content/upgrade/theme-compat/index3.php?email=b...,http,girda.org.in,,org.in,girda.org.in,/wp-content/upgrade/theme-compat/index3.php,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://glnsac.com/hot/hot.htm,http,glnsac.com,,com,glnsac.com,/hot/hot.htm,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://gmailonlinesupport.weebly.com/,http,gmailonlinesupport.weebly.com,gmailonlinesupport,com,weebly.com,/,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://gojiactives.com.br/ocpa/index.php?AFID=Adriana&SID=mail...,http,gojiactives.com.br,,com.br,gojiactives.com.br,/ocpa/index.php,-1,1,0,-1,-1,-1,-1,-1,-1,-1,1,1
http://gopex.net/wp-includes,http,gopex.net,,net,gopex.net,/wp-includes,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://grupoavr.com/asb.co.nz/login.htm,http,grupoavr.com,,com,grupoavr.com,/asb.co.nz/login.htm,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
http://guidetournepal.com/wp-content/themes/pities.php...,http,guidetournepal.com,,com,guidetournepal.com,/wp-content/themes/pities.php...,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://hairdesign-ms.ch/wp-includes/SimplePie/...,http,hairdesign-ms.ch,,ch,hairdesign-ms.ch,/wp-includes/SimplePie/...,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1
http://halifaxphotobooth.ca/the-photo-booth/,http,halifaxphotobooth.ca,,ca,halifaxphotobooth.ca,/the-photo-booth/,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://harisreedeaddiction.com/webadmin/scss/,http,harisreedeaddiction.com,,com,harisreedeaddiction.com,/webadmin/scss/,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://hatoelsocorro.com/cg,http,hatoelsocorro.com,,com,hatoelsocorro.com,/cg,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://hatties.co.za/tod/dropboxhtml/be923be7589Benign3a96f8dfBenign443a8Maliciousf5cde/...,http,hatties.co.za,,co.za,hatties.co.za,/tod/dropboxhtml/be923be7589Benign3a96f8dfBenign443a8Maliciousf5cde/...,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://hayatna-afdal.com/components/com_content/helpers/samoty...,http,hayatna-afdal.com,,com,hayatna-afdal.com,/components/com_content/helpers/samoty...,-1,1,0,-1,-1,1,-1,-1,-1,-1,-1,1
http://hello.dollarsfountain.com/,http,hello.dollarsfountain.com,hello,com,dollarsfountain.com,/,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://help.duduniu.cn/read.php?tid-8499-page-e.php...,http,help.duduniu.cn,help,cn,duduniu.cn,/read.php,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://herdadeperdigao.pt/wp-includes/images/MailboxFUD/a9Maliciousa276c4aMaliciousa6e...,http,herdadeperdigao.pt,,pt,herdadeperdigao.pt,/wp-includes/images/MailboxFUD/a9Maliciousa276c4aMaliciousa6e...,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://hlpdfMalicious63.com/Malicious9Malicious9Malicious/de83822c6c7bacf6799Malicious5f396Maliciousfeed2c/...,http,hlpdfMalicious63.com,,com,hlpdfmalicious63.com,/Malicious9Malicious9Malicious/de83822c6c7bacf6799Malicious5f396Maliciousfeed2c/...,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://hoannguyenxanh.danangexport.com/elfinder/final/Malicious82Benignd86b3d244929...,http,hoannguyenxanh.danangexport.com,hoannguyenxanh,com,danangexport.com,/elfinder/final/Malicious82Benignd86b3d244929...,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1
http://homes36Benign.com.au/NewLarge235/index.php,http,homes36Benign.com.au,,com.au,homes36benign.com.au,/NewLarge235/index.php,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://hopehelpbd.com/dropbx/drop/Dropbox.html...,http,hopehelpbd.com,,com,hopehelpbd.com,/dropbx/drop/Dropbox.html...,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://hostinvgc.info/index_files/fold/dropbox/...,http,hostinvgc.info,,info,hostinvgc.info,/index_files/fold/dropbox/...,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://hourlyemployers.com/walmart,http,hourlyemployers.com,,com,hourlyemployers.com,/walmart,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://iamelixr.beget.tech/Ameli/PortailAS/appmanager/PortailAS/assure...,http,iamelixr.beget.tech,iamelixr,tech,beget.tech,/Ameli/PortailAS/appmanager/PortailAS/assure...,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://iclook.com.cn/index.html,http,iclook.com.cn,,com.cn,iclook.com.cn,/index.html,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://igorfirmansyah.com/wp-includes,http,igorfirmansyah.com,,com,igorfirmansyah.com,/wp-includes,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://indexunited.cosasocultashd.info/app/index.php?lang=en&key=D...,http,indexunited.cosasocultashd.info,indexunited,info,cosasocultashd.info,/app/index.php,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://indexunited.cosasocultashd.info/app/index.php?lang=en&key=f...,http,indexunited.cosasocultashd.info,indexunited,info,cosasocultashd.info,/app/index.php,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://indian.co.uk/shop/media/sales/store/logo/default/indexMalicious.html...,http,indian.co.uk,,co.uk,indian.co.uk,/shop/media/sales/store/logo/default/indexMalicious.html...,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://infantec.com/tag/yahoo/,http,infantec.com,,com,infantec.com,/tag/yahoo/,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://inflatablekayakdeals.com/themes/loader.htm...,http,inflatablekayakdeals.com,,com,inflatablekayakdeals.com,/themes/loader.htm...,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://interop3.cryptsoft.com/sslagentshmMalicious-manage-manage-secure/index....,http,interop3.cryptsoft.com,interop3,com,cryptsoft.com,/sslagentshmMalicious-manage-manage-secure/index....,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,1
http://iphoneslocalizados.com/,http,iphoneslocalizados.com,,com,iphoneslocalizados.com,/,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://iterate-uk.com/treboruk.com/alibaba/alibaba/index.php?email=imp...,http,iterate-uk.com,,com,iterate-uk.com,/treboruk.com/alibaba/alibaba/index.php,-1,1,0,-1,-1,1,-1,-1,-1,-1,-1,1
http://iwork4gministries.org/wp-includes/ing/view/info/index/all/index...,http,iwork4gministries.org,,org,iwork4gministries.org,/wp-includes/ing/view/info/index/all/index...,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://jamdani.me/wp-conclude/newdropbox,http,jamdani.me,,me,jamdani.me,/wp-conclude/newdropbox,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://janalexander.com/slim/yahoo/login_verify2&.src=ym/mail.html...,http,janalexander.com,,com,janalexander.com,/slim/yahoo/login_verify2&.src=ym/mail.html...,-1,1,0,-1,-1,-1,-1,1,-1,-1,-1,1
http://jatservis.co.id/BAK/link/DHL%2BenignAUTO/dhl.php?email=alansari@alji...,http,jatservis.co.id,,co.id,jatservis.co.id,/BAK/link/DHL%2BenignAUTO/dhl.php,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1
http://jddove.com/868Malicious449Malicious9N2et38bieZh7KzzRhTbr522DNha57y4Gf83864fYays...,http,jddove.com,,com,jddove.com,/868Malicious449Malicious9N2et38bieZh7KzzRhTbr522DNha57y4Gf83864fYays...,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://jltl.org/gus/home/liamg3.php,http,jltl.org,,org,jltl.org,/gus/home/liamg3.php,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://joomla-99Malicious4Malicious-28Malicious936.cloudwaysapps.com/BenignBenign7/64v36gmpsBenign/9z7l5xs76i...,http,joomla-99Malicious4Malicious-28Malicious936.cloudwaysapps.com,joomla-99malicious4malicious-28malicious936,com,cloudwaysapps.com,/BenignBenign7/64v36gmpsBenign/9z7l5xs76i...,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1
http://julierumahmode.co.id/gate/de27ba2aac9bead638264423Maliciousc46f9ff/veri...,http,julierumahmode.co.id,,co.id,julierumahmode.co.id,/gate/de27ba2aac9bead638264423Maliciousc46f9ff/veri...,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://k2ktees.com/js/wabs/html/facturationmobile/mobile.free.fr/mobil...,http,k2ktees.com,,com,k2ktees.com,/js/wabs/html/facturationmobile/mobile.free.fr/mobil...,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://kbfintl.com/%23$%25*&%5eFGH)(*&%5e%25%5e&(JHRGH/...,http,kbfintl.com,,com,kbfintl.com,/%23$%25*&%5eFGH)(*&%5e%25%5e&(JHRGH/...,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://kellykarousi.gr/images/index.php,http,kellykarousi.gr,,gr,kellykarousi.gr,/images/index.php,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://khellbazar.com/sve/Validation/login.php?cmd=login_submit&id...,http,khellbazar.com,,com,khellbazar.com,/sve/Validation/login.php,-1,1,0,-1,-1,-1,-1,1,-1,-1,-1,1
http://kidzenter.com/kzblog/?p=Malicious37,http,kidzenter.com,,com,kidzenter.com,/kzblog/,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://kienhuong.com/editors/divisions.php?viewtopic=Malicious6769...,http,kienhuong.com,,com,kienhuong.com,/editors/divisions.php,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://kiranscuisine.com/tp.htm,http,kiranscuisine.com,,com,kiranscuisine.com,/tp.htm,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://kmip-interop.com/sslagentshmMalicious-manage-manage-secure/index.php?em...,http,kmip-interop.com,,com,kmip-interop.com,/sslagentshmMalicious-manage-manage-secure/index.php,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,1
http://kostgadingserpongbsd.com/html/rss.php,http,kostgadingserpongbsd.com,,com,kostgadingserpongbsd.com,/html/rss.php,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://kundendienst-verifikation.top/,http,kundendienst-verifikation.top,,top,kundendienst-verifikation.top,/,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1
http://laetibibamus.com/security_update/mailer-daemon.html...,http,laetibibamus.com,,com,laetibibamus.com,/security_update/mailer-daemon.html...,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://larutamilenariadelatun.com/wp-includes/images/newMalicious63.htm...,http,larutamilenariadelatun.com,,com,larutamilenariadelatun.com,/wp-includes/images/newMalicious63.htm...,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://lelauzas.fr/wp-login.php?redirect_to=http://lelauzas.fr/wp-admi...,http,lelauzas.fr,,fr,lelauzas.fr,/wp-login.php,-1,1,0,-1,1,-1,-1,1,-1,-1,-1,1
http://lengendondbeat.com.ng/ok/telia/,http,lengendondbeat.com.ng,,com.ng,lengendondbeat.com.ng,/ok/telia/,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
http://link.hgtv.com/click/8764352.Malicious934573/aHRBenigncDovL3d3dy5yZWFsdG9yLmN...,http,link.hgtv.com,link,com,hgtv.com,/click/8764352.Malicious934573/aHRBenigncDovL3d3dy5yZWFsdG9yLmN...,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://litecon.com.br/novocliente/index.php,http,litecon.com.br,,com.br,litecon.com.br,/novocliente/index.php,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
http://llobregatcentre.com/wp-admin/css/colors/ectoplasm/cn3/c9263fa4a...,http,llobregatcentre.com,,com,llobregatcentre.com,/wp-admin/css/colors/ectoplasm/cn3/c9263fa4a...,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://localpolitechs.com/wp-content/plugins/wp-maintenance-mode/asset...,http,localpolitechs.com,,com,localpolitechs.com,/wp-content/plugins/wp-maintenance-mode/asset...,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://loginnsignup.com/gmail-sign-up,http,loginnsignup.com,,com,loginnsignup.com,/gmail-sign-up,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
http://loginnsignup.com/yahoo-mail-sign-up,http,loginnsignup.com,,com,loginnsignup.com,/yahoo-mail-sign-up,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
http://lostresantonios.cl/wp-includes/bright/gdoc/index.html...,http,lostresantonios.cl,,cl,lostresantonios.cl,/wp-includes/bright/gdoc/index.html...,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://louiseguay.ca/mastercard.com/de/privatkunden...,http,louiseguay.ca,,ca,louiseguay.ca,/mastercard.com/de/privatkunden...,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://ltau-unibanco.j.dnr.kz/https=www.itau.com.br/Digitau-bankline/g...,http,ltau-unibanco.j.dnr.kz,ltau-unibanco.j,kz,dnr.kz,/https=www.itau.com.br/Digitau-bankline/g...,-1,1,0,-1,-1,1,0,-1,-1,1,-1,1
http://mabuej.com/mnhbgfds/Ma/,http,mabuej.com,,com,mabuej.com,/mnhbgfds/Ma/,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://magmaimage.com/stMalicious2/acesso.permitidow/area.clientew/autenticaca...,http,magmaimage.com,,com,magmaimage.com,/stMalicious2/acesso.permitidow/area.clientew/autenticaca...,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://mailBenignMaliciouszo.beget.tech/Ameli/Assurance/Remboursement/login/info/9a...,http,mailBenignMaliciouszo.beget.tech,mailbenignmaliciouszo,tech,beget.tech,/Ameli/Assurance/Remboursement/login/info/9a...,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1
http://manaveeyamnews.com/css/db_en/dbMalicious7/Home,http,manaveeyamnews.com,,com,manaveeyamnews.com,/css/db_en/dbMalicious7/Home,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://martinblack.com/googledoc/Harsh-tag.houseview/7e998cBenignabc8b34Benign67...,http,martinblack.com,,com,martinblack.com,/googledoc/Harsh-tag.houseview/7e998cBenignabc8b34Benign67...,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://mensuelaccount.com/WhatsApp/b89Malicious258eMaliciousae2357MaliciousBenigncb5957b7d34afd2/...,http,mensuelaccount.com,,com,mensuelaccount.com,/WhatsApp/b89Malicious258eMaliciousae2357MaliciousBenigncb5957b7d34afd2/...,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1
http://mfacebooc.club/pl/,http,mfacebooc.club,,club,mfacebooc.club,/pl/,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://mgba.org/wp-content/themes/mgba/flash/,http,mgba.org,,org,mgba.org,/wp-content/themes/mgba/flash/,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://microtelusa.com/mode/signals/opening/docs.html...,http,microtelusa.com,,com,microtelusa.com,/mode/signals/opening/docs.html...,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://mifi-rueda.com/wp-admin/mailer-daemon.html?f.kalmthout@kpnplane...,http,mifi-rueda.com,,com,mifi-rueda.com,/wp-admin/mailer-daemon.html,-1,1,0,1,-1,1,-1,-1,-1,-1,-1,1
http://miniaero.ro/lol/Off/?email=anon.anon@anon.com...,http,miniaero.ro,,ro,miniaero.ro,/lol/Off/,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
http://mistralpay.net/udate.profiles/cutomer4/login.php...,http,mistralpay.net,,net,mistralpay.net,/udate.profiles/cutomer4/login.php...,-1,1,0,-1,-1,-1,-1,1,-1,-1,-1,1
http://mistralpay.net/udate.profiles/cutomer4/login.php?nabIB=QBenignB8ECCMalicious...,http,mistralpay.net,,net,mistralpay.net,/udate.profiles/cutomer4/login.php,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1
http://mixed-furniture.com/Paypal/PaypalDataService/home/...,http,mixed-furniture.com,,com,mixed-furniture.com,/Paypal/PaypalDataService/home/...,-1,1,0,-1,-1,1,-1,-1,-1,-1,-1,1
http://mixgroupguide.cn:8Benign8Benign/ts/in.cgi?pepsiMalicious2,http,mixgroupguide.cn:8Benign8Benign,,cn,mixgroupguide.cn,/ts/in.cgi,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://mobile-santander-app.esy.es/indexx.php,http,mobile-santander-app.esy.es,mobile-santander-app,es,esy.es,/indexx.php,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1
http://momsbiztraining.com/._/paXTrMRtidfjpC/,http,momsbiztraining.com,,com,momsbiztraining.com,/._/paXTrMRtidfjpC/,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://mondoscope.com/voyages/europe/italie.html?pays=39&region=22...,http,mondoscope.com,,com,mondoscope.com,/voyages/europe/italie.html,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://money24seven.com/banking/webbanking.html...,http,money24seven.com,,com,money24seven.com,/banking/webbanking.html...,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
http://move2online.com/Ldoc/Ldoc/L%2BenignDoc/Malicious/docusingn/index.php...,http,move2online.com,,com,move2online.com,/Ldoc/Ldoc/L%2BenignDoc/Malicious/docusingn/index.php...,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://mucic-arguments.BenignBenignBenignwebhostapp.com/2BenignMalicious7/validate/revalidate.html...,http,mucic-arguments.BenignBenignBenignwebhostapp.com,mucic-arguments,com,benignbenignbenignwebhostapp.com,/2BenignMalicious7/validate/revalidate.html...,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1
http://mymusic-coburg.de/wp-includes/Aruba.php...,http,mymusic-coburg.de,,de,mymusic-coburg.de,/wp-includes/Aruba.php...,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1
http://mywatermoney.jielilau.com/wp-includes/js...,http,mywatermoney.jielilau.com,mywatermoney,com,jielilau.com,/wp-includes/js...,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://nbcfd.com/wp-includes/pomo/,http,nbcfd.com,,com,nbcfd.com,/wp-includes/pomo/,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://nepalassociates.com/ggg/eimprovement/index.php...,http,nepalassociates.com,,com,nepalassociates.com,/ggg/eimprovement/index.php...,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://netflix-update.laluask.com/Signin/Benign5fd59dbMalicious8cd97bBenign55d2fa9eb/...,http,netflix-update.laluask.com,netflix-update,com,laluask.com,/Signin/Benign5fd59dbMalicious8cd97bBenign55d2fa9eb/...,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1
http://nethttpnm.com/aol.com/index.htm,http,nethttpnm.com,,com,nethttpnm.com,/aol.com/index.htm,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
http://newboostbrain.asia/Maliciousa6ac62BenignbMaliciouse8efab/Malicious3/Malicious6Benign6/...,http,newboostbrain.asia,,asia,newboostbrain.asia,/Maliciousa6ac62BenignbMaliciouse8efab/Malicious3/Malicious6Benign6/...,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://newsletter.wfmg.de/link.php?link=BenignMalicious_Benign3_Benign4_86_MaliciousBenign...,http,newsletter.wfmg.de,newsletter,de,wfmg.de,/link.php,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://newsvideo99.com/music/deutsche-wochenschau-adolf-hitler-besucht...,http,newsvideo99.com,,com,newsvideo99.com,/music/deutsche-wochenschau-adolf-hitler-besucht...,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://norters.com.br/clientes/imagens/3Malicious7/public_html/Maliciousi/Maliciousa.php...,http,norters.com.br,,com.br,norters.com.br,/clientes/imagens/3Malicious7/public_html/Maliciousi/Maliciousa.php...,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1
http://notify-system-error-report.xyz/support/help/online...,http,notify-system-error-report.xyz,,xyz,notify-system-error-report.xyz,/support/help/online...,-1,1,0,-1,-1,1,-1,-1,-1,-1,-1,1
http://nzzhiyou.com/antipodesBenignMalicious5,http,nzzhiyou.com,,com,nzzhiyou.com,/antipodesBenignMalicious5,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://oakfurniture4sale.co.uk/clearance.html,http,oakfurniture4sale.co.uk,,co.uk,oakfurniture4sale.co.uk,/clearance.html,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://odontosprotese.com.br/New/folder/,http,odontosprotese.com.br,,com.br,odontosprotese.com.br,/New/folder/,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
http://ohomemeamudanca.com.br/edu/docx/,http,ohomemeamudanca.com.br,,com.br,ohomemeamudanca.com.br,/edu/docx/,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
http://oithair.com/js/flash/login.jsp.htm?id=mcMaliciousidxMaliciousgem--h6bmklv77yujp...,http,oithair.com,,com,oithair.com,/js/flash/login.jsp.htm,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1
http://olenelife.com/sessions/paypal/?cmd=_home&dispatch=5885d8BenignaMalicious...,http,olenelife.com,,com,olenelife.com,/sessions/paypal/,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
http://online.paypal.tranzaction.k59j4.htMaliciousbo3kt3Malicious.top/ths/index.htm...,http,online.paypal.tranzaction.k59j4.htMaliciousbo3kt3Malicious.top,online.paypal.tranzaction.k59j4,top,htmaliciousbo3kt3malicious.top,/ths/index.htm...,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1
http://online.wellsfargo.com.g526crs6axx2f5.hf5a.us/w/das/cgi-bin/seco...,http,online.wellsfargo.com.g526crs6axx2f5.hf5a.us,online.wellsfargo.com.g526crs6axx2f5,us,hf5a.us,/w/das/cgi-bin/seco...,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1,1
http://osmanfashion.com/wp-admin/maint/,http,osmanfashion.com,,com,osmanfashion.com,/wp-admin/maint/,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
